index,r_schedule,g_schedule,b_schedule,orig_r_schedule,orig_g_schedule,orig_b_schedule,orig_config_idx,circuit_distance,collisions
114,"[6, 3, 5, 2, 4, 1]","[3, 1, 5, 4, 6, 2]","[1, 6, 2, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
115,"[6, 3, 5, 2, 4, 1]","[3, 1, 5, 4, 6, 2]","[2, 5, 1, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
116,"[6, 3, 5, 2, 4, 1]","[3, 1, 5, 4, 6, 2]","[2, 6, 1, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
117,"[5, 3, 6, 2, 4, 1]","[3, 1, 6, 4, 5, 2]","[1, 5, 2, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
118,"[5, 3, 6, 2, 4, 1]","[3, 1, 6, 4, 5, 2]","[1, 6, 2, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
119,"[5, 3, 6, 2, 4, 1]","[3, 1, 6, 4, 5, 2]","[2, 5, 1, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
120,"[5, 3, 6, 2, 4, 1]","[3, 1, 6, 4, 5, 2]","[2, 6, 1, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
121,"[6, 3, 5, 1, 4, 2]","[3, 2, 5, 4, 6, 1]","[1, 5, 2, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
122,"[6, 3, 5, 1, 4, 2]","[3, 2, 5, 4, 6, 1]","[1, 6, 2, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
123,"[6, 3, 5, 1, 4, 2]","[3, 2, 5, 4, 6, 1]","[2, 5, 1, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
124,"[6, 3, 5, 1, 4, 2]","[3, 2, 5, 4, 6, 1]","[2, 6, 1, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
125,"[5, 3, 6, 1, 4, 2]","[3, 2, 6, 4, 5, 1]","[1, 5, 2, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
126,"[5, 3, 6, 1, 4, 2]","[3, 2, 6, 4, 5, 1]","[1, 6, 2, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
127,"[5, 3, 6, 1, 4, 2]","[3, 2, 6, 4, 5, 1]","[2, 5, 1, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
128,"[5, 3, 6, 1, 4, 2]","[3, 2, 6, 4, 5, 1]","[2, 6, 1, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
129,"[1, 4, 2, 5, 3, 6]","[4, 1, 6, 3, 5, 2]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
130,"[1, 4, 2, 5, 3, 6]","[4, 1, 6, 3, 5, 2]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
131,"[1, 4, 2, 5, 3, 6]","[4, 1, 5, 3, 6, 2]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
132,"[1, 4, 2, 5, 3, 6]","[4, 1, 5, 3, 6, 2]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
133,"[1, 4, 2, 5, 3, 6]","[4, 2, 6, 3, 5, 1]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
134,"[1, 4, 2, 5, 3, 6]","[4, 2, 6, 3, 5, 1]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
135,"[1, 4, 2, 5, 3, 6]","[4, 2, 5, 3, 6, 1]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
136,"[1, 4, 2, 5, 3, 6]","[4, 2, 5, 3, 6, 1]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
137,"[1, 4, 2, 6, 3, 5]","[4, 1, 6, 3, 5, 2]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
138,"[1, 4, 2, 6, 3, 5]","[4, 1, 6, 3, 5, 2]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
139,"[1, 4, 2, 6, 3, 5]","[4, 1, 5, 3, 6, 2]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
140,"[1, 4, 2, 6, 3, 5]","[4, 1, 5, 3, 6, 2]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
141,"[1, 4, 2, 6, 3, 5]","[4, 2, 6, 3, 5, 1]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
142,"[1, 4, 2, 6, 3, 5]","[4, 2, 6, 3, 5, 1]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
143,"[1, 4, 2, 6, 3, 5]","[4, 2, 5, 3, 6, 1]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
144,"[1, 4, 2, 6, 3, 5]","[4, 2, 5, 3, 6, 1]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
145,"[2, 4, 1, 5, 3, 6]","[4, 1, 6, 3, 5, 2]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
146,"[2, 4, 1, 5, 3, 6]","[4, 1, 6, 3, 5, 2]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
147,"[2, 4, 1, 5, 3, 6]","[4, 1, 5, 3, 6, 2]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
148,"[2, 4, 1, 5, 3, 6]","[4, 1, 5, 3, 6, 2]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
149,"[2, 4, 1, 5, 3, 6]","[4, 2, 6, 3, 5, 1]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
150,"[2, 4, 1, 5, 3, 6]","[4, 2, 6, 3, 5, 1]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
151,"[2, 4, 1, 5, 3, 6]","[4, 2, 5, 3, 6, 1]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
152,"[2, 4, 1, 5, 3, 6]","[4, 2, 5, 3, 6, 1]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
153,"[2, 4, 1, 6, 3, 5]","[4, 1, 6, 3, 5, 2]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
154,"[2, 4, 1, 6, 3, 5]","[4, 1, 6, 3, 5, 2]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
155,"[2, 4, 1, 6, 3, 5]","[4, 1, 5, 3, 6, 2]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
156,"[2, 4, 1, 6, 3, 5]","[4, 1, 5, 3, 6, 2]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
157,"[2, 4, 1, 6, 3, 5]","[4, 2, 6, 3, 5, 1]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
158,"[2, 4, 1, 6, 3, 5]","[4, 2, 6, 3, 5, 1]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
159,"[2, 4, 1, 6, 3, 5]","[4, 2, 5, 3, 6, 1]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
160,"[2, 4, 1, 6, 3, 5]","[4, 2, 5, 3, 6, 1]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
161,"[6, 3, 5, 2, 4, 1]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
162,"[6, 3, 5, 2, 4, 1]","[3, 6, 1, 4, 2, 5]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
163,"[6, 3, 5, 2, 4, 1]","[3, 5, 1, 4, 2, 6]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
164,"[6, 3, 5, 2, 4, 1]","[3, 5, 1, 4, 2, 6]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
165,"[6, 3, 5, 2, 4, 1]","[3, 6, 2, 4, 1, 5]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
166,"[6, 3, 5, 2, 4, 1]","[3, 6, 2, 4, 1, 5]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
167,"[6, 3, 5, 2, 4, 1]","[3, 5, 2, 4, 1, 6]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
168,"[6, 3, 5, 2, 4, 1]","[3, 5, 2, 4, 1, 6]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
169,"[5, 3, 6, 2, 4, 1]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
170,"[5, 3, 6, 2, 4, 1]","[3, 6, 1, 4, 2, 5]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
171,"[5, 3, 6, 2, 4, 1]","[3, 5, 1, 4, 2, 6]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
172,"[5, 3, 6, 2, 4, 1]","[3, 5, 1, 4, 2, 6]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
173,"[5, 3, 6, 2, 4, 1]","[3, 6, 2, 4, 1, 5]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
174,"[5, 3, 6, 2, 4, 1]","[3, 6, 2, 4, 1, 5]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
175,"[5, 3, 6, 2, 4, 1]","[3, 5, 2, 4, 1, 6]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
176,"[5, 3, 6, 2, 4, 1]","[3, 5, 2, 4, 1, 6]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
177,"[6, 3, 5, 1, 4, 2]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
178,"[6, 3, 5, 1, 4, 2]","[3, 6, 1, 4, 2, 5]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
179,"[6, 3, 5, 1, 4, 2]","[3, 5, 1, 4, 2, 6]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
180,"[6, 3, 5, 1, 4, 2]","[3, 5, 1, 4, 2, 6]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
181,"[6, 3, 5, 1, 4, 2]","[3, 6, 2, 4, 1, 5]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
182,"[6, 3, 5, 1, 4, 2]","[3, 6, 2, 4, 1, 5]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
183,"[6, 3, 5, 1, 4, 2]","[3, 5, 2, 4, 1, 6]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
184,"[6, 3, 5, 1, 4, 2]","[3, 5, 2, 4, 1, 6]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
185,"[5, 3, 6, 1, 4, 2]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
186,"[5, 3, 6, 1, 4, 2]","[3, 6, 1, 4, 2, 5]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
187,"[5, 3, 6, 1, 4, 2]","[3, 5, 1, 4, 2, 6]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
188,"[5, 3, 6, 1, 4, 2]","[3, 5, 1, 4, 2, 6]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
189,"[5, 3, 6, 1, 4, 2]","[3, 6, 2, 4, 1, 5]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
190,"[5, 3, 6, 1, 4, 2]","[3, 6, 2, 4, 1, 5]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
191,"[5, 3, 6, 1, 4, 2]","[3, 5, 2, 4, 1, 6]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
192,"[5, 3, 6, 1, 4, 2]","[3, 5, 2, 4, 1, 6]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",5,6,0
193,"[1, 4, 2, 5, 3, 6]","[4, 1, 6, 3, 5, 2]","[1, 5, 2, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
194,"[1, 4, 2, 5, 3, 6]","[4, 1, 6, 3, 5, 2]","[6, 2, 5, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
195,"[1, 4, 2, 5, 3, 6]","[4, 1, 5, 3, 6, 2]","[1, 5, 2, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
196,"[1, 4, 2, 5, 3, 6]","[4, 1, 5, 3, 6, 2]","[5, 2, 6, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
197,"[1, 4, 2, 5, 3, 6]","[4, 2, 6, 3, 5, 1]","[1, 5, 2, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
198,"[1, 4, 2, 5, 3, 6]","[4, 2, 6, 3, 5, 1]","[6, 1, 5, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
199,"[1, 4, 2, 5, 3, 6]","[4, 2, 5, 3, 6, 1]","[1, 5, 2, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
200,"[1, 4, 2, 5, 3, 6]","[4, 2, 5, 3, 6, 1]","[5, 1, 6, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
201,"[1, 4, 2, 6, 3, 5]","[4, 1, 6, 3, 5, 2]","[1, 6, 2, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
202,"[1, 4, 2, 6, 3, 5]","[4, 1, 6, 3, 5, 2]","[6, 2, 5, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
203,"[1, 4, 2, 6, 3, 5]","[4, 1, 5, 3, 6, 2]","[1, 6, 2, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
204,"[1, 4, 2, 6, 3, 5]","[4, 1, 5, 3, 6, 2]","[5, 2, 6, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
205,"[1, 4, 2, 6, 3, 5]","[4, 2, 6, 3, 5, 1]","[1, 6, 2, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
206,"[1, 4, 2, 6, 3, 5]","[4, 2, 6, 3, 5, 1]","[6, 1, 5, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
207,"[1, 4, 2, 6, 3, 5]","[4, 2, 5, 3, 6, 1]","[1, 6, 2, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
208,"[1, 4, 2, 6, 3, 5]","[4, 2, 5, 3, 6, 1]","[5, 1, 6, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
209,"[2, 4, 1, 5, 3, 6]","[4, 1, 6, 3, 5, 2]","[2, 5, 1, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
210,"[2, 4, 1, 5, 3, 6]","[4, 1, 6, 3, 5, 2]","[6, 2, 5, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
211,"[2, 4, 1, 5, 3, 6]","[4, 1, 5, 3, 6, 2]","[2, 5, 1, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
212,"[2, 4, 1, 5, 3, 6]","[4, 1, 5, 3, 6, 2]","[5, 2, 6, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
213,"[2, 4, 1, 5, 3, 6]","[4, 2, 6, 3, 5, 1]","[2, 5, 1, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
214,"[2, 4, 1, 5, 3, 6]","[4, 2, 6, 3, 5, 1]","[6, 1, 5, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
215,"[2, 4, 1, 5, 3, 6]","[4, 2, 5, 3, 6, 1]","[2, 5, 1, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
216,"[2, 4, 1, 5, 3, 6]","[4, 2, 5, 3, 6, 1]","[5, 1, 6, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
217,"[2, 4, 1, 6, 3, 5]","[4, 1, 6, 3, 5, 2]","[2, 6, 1, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
218,"[2, 4, 1, 6, 3, 5]","[4, 1, 6, 3, 5, 2]","[6, 2, 5, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
219,"[2, 4, 1, 6, 3, 5]","[4, 1, 5, 3, 6, 2]","[2, 6, 1, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
220,"[2, 4, 1, 6, 3, 5]","[4, 1, 5, 3, 6, 2]","[5, 2, 6, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
221,"[2, 4, 1, 6, 3, 5]","[4, 2, 6, 3, 5, 1]","[2, 6, 1, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
222,"[2, 4, 1, 6, 3, 5]","[4, 2, 6, 3, 5, 1]","[6, 1, 5, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
223,"[2, 4, 1, 6, 3, 5]","[4, 2, 5, 3, 6, 1]","[2, 6, 1, 5, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
224,"[2, 4, 1, 6, 3, 5]","[4, 2, 5, 3, 6, 1]","[5, 1, 6, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
225,"[6, 3, 5, 2, 4, 1]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
226,"[6, 3, 5, 2, 4, 1]","[3, 6, 1, 4, 2, 5]","[6, 2, 5, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 4, 3]",6,6,0
